original_smiles,intervened_smiles,intervention_strategy,original_molecule_idx,original_prediction,intervened_prediction,prediction_difference,abs_prediction_difference,original_probability,intervened_probability,probability_difference,original_logp,intervened_logp,logp_difference
Fc1ccc(cc1-c1cccnc1F)C1(N=C(N)N(C)C1=O)c1cn(nc1)CC,CCn1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1,fluoro_aromatic,565,0.7314806580543518,0.7209875583648682,-0.010493099689483643,0.010493099689483643,0.7314806580543518,0.7209875583648682,-0.010493099689483643,2.2735000000000003,2.1344000000000003,-0.1391
S1(=O)(=O)CC(Cc2cc(OCCC(F)(F)F)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc(N)c(OCCC(F)(F)F)c3)C2O)c1,fluoro_aromatic,732,0.7249598503112793,0.4795127809047699,-0.2454470694065094,0.2454470694065094,0.7249598503112793,0.4795127809047699,-0.2454470694065094,3.1168000000000013,2.9777000000000013,-0.1391
Clc1cc2nc(n(c2cc1)C(CC(=O)NCC1CCOCC1)CC)N,CCC(CC(=O)NCC1CCOCC1)n1c(N)nc2ccccc21,aromatic_chloro,1508,0.1898425668478012,0.18936245143413544,-0.0004801154136657715,0.0004801154136657715,0.1898425668478012,0.18936245143413544,-0.0004801154136657715,3.155900000000001,2.5025,-0.6534000000000009
Fc1c(cccc1-c1cncnc1)C1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1,CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)N=C1N,fluoro_aromatic,1125,0.7259360551834106,0.19046400487422943,-0.5354720503091812,0.5354720503091812,0.7259360551834106,0.19046400487422943,-0.5354720503091812,3.2116000000000007,3.0725000000000007,-0.1391
O=C([O-])C(NC1=NC(Cc2c1ccc(c2)C)(C)C)Cc1ccccc1,[H]C(Cc1ccccc1)NC1=NC(C)(C)Cc2cc(C)ccc21,carboxylic_acid,1273,0.18948429822921753,0.18951764702796936,3.3348798751831055e-05,3.3348798751831055e-05,0.18948429822921753,0.18951764702796936,3.3348798751831055e-05,2.02712,3.9086200000000026,1.8815000000000026
Clc1cc(ccc1)-c1cc(ccc1)[C@@]1(OCCC(=[NH+]1)N)C,C[C@]1(c2cccc(-c3ccccc3)c2)[NH+]=C(N)CCO1,aromatic_chloro,161,0.1893119513988495,0.18943290412425995,0.00012095272541046143,0.00012095272541046143,0.1893119513988495,0.18943290412425995,0.00012095272541046143,2.0378000000000007,1.3843999999999999,-0.6534000000000009
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C(C)C,CC(=O)NC(Cc1cccc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)C)c2)CCCCC1,fluoro_aromatic,646,0.18962599337100983,0.18965217471122742,2.6181340217590332e-05,2.6181340217590332e-05,0.18962599337100983,0.18965217471122742,2.6181340217590332e-05,3.9193000000000024,3.7802000000000016,-0.1391000000000009
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCc2nc(ncc2C1)C)c1cc(ccc1)C(C)(C)C,CC(=O)NC(Cc1cccc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCc2nc(C)ncc2C1,fluoro_aromatic,777,0.7299979329109192,0.19063609838485718,-0.539361834526062,0.539361834526062,0.7299979329109192,0.19063609838485718,-0.539361834526062,3.4166200000000027,3.2775200000000027,-0.1391
Fc1ccc(cc1C#N)CC(NC(=O)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(=O)NC(Cc1cccc(C#N)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,fluoro_aromatic,268,0.7312078475952148,0.7113473415374756,-0.019860506057739258,0.019860506057739258,0.7312078475952148,0.7113473415374756,-0.019860506057739258,3.098980000000001,2.959880000000001,-0.1391
Clc1cc(-c2cc3c(Oc4c(cc(OC)cc4)[C@@]34N=C(OC4)N)cc2)c(F)cc1,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3ccccc3F)ccc1O2,aromatic_chloro,120,0.1896599382162094,0.19039486348628998,0.0007349252700805664,0.0007349252700805664,0.1896599382162094,0.19039486348628998,0.0007349252700805664,4.848900000000003,4.195500000000003,-0.6534000000000004
Clc1cc(-c2cc3c(Oc4c(cc(OC)cc4)[C@@]34N=C(OC4)N)cc2)c(F)cc1,COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccc(Cl)c3)ccc1O2,fluoro_aromatic,120,0.18969762325286865,0.1898241490125656,0.00012652575969696045,0.00012652575969696045,0.18969762325286865,0.1898241490125656,0.00012652575969696045,4.848900000000003,4.709800000000003,-0.1391
Fc1ncccc1-c1cc2c(CC(CC23N=C(OC3)N)(C)C)cc1,CC1(C)Cc2ccc(-c3cccnc3)cc2C2(COC(N)=N2)C1,fluoro_aromatic,1171,0.23311306536197662,0.18964643776416779,-0.04346662759780884,0.04346662759780884,0.23311306536197662,0.18964643776416779,-0.04346662759780884,3.4003000000000014,3.2612000000000014,-0.1391
Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]Cc1cc(ccc1)C(C)(C)C,CC(=O)N[C@@H](Cc1cccc(F)c1)[C@H](O)C[NH2+]Cc1cccc(C(C)(C)C)c1,fluoro_aromatic,1120,0.18949899077415466,0.18944205343723297,-5.6937336921691895e-05,5.6937336921691895e-05,0.18949899077415466,0.18944205343723297,-5.6937336921691895e-05,2.434,2.2949,-0.1391
Fc1cc(ccc1)-c1cc(ccc1)C1(N=C(N)N(C)C1=O)c1ccncc1,CN1C(=O)C(c2ccncc2)(c2cccc(-c3ccccc3)c2)N=C1N,fluoro_aromatic,661,0.2051725536584854,0.18994377553462982,-0.01522877812385559,0.01522877812385559,0.2051725536584854,0.18994377553462982,-0.01522877812385559,2.918000000000002,2.778900000000001,-0.1391000000000009
Fc1ccc(NC(=O)c2ncc(cc2)C#N)cc1[C@]1(N=C(O[C@@H](C1)C(F)(F)F)N)C,C[C@@]1(c2cccc(NC(=O)c3ccc(C#N)cn3)c2)C[C@@H](C(F)(F)F)OC(N)=N1,fluoro_aromatic,37,0.6256596446037292,0.18993401527404785,-0.4357256293296814,0.4357256293296814,0.6256596446037292,0.18993401527404785,-0.4357256293296814,3.225780000000001,3.0866800000000003,-0.1391000000000009
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCN(C1)C(OCc1ccccc1)=O)c1cc(ccc1)C(C)(C)C,CC(=O)NC(Cc1cccc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCN(C(=O)OCc2ccccc2)C1,fluoro_aromatic,1064,0.19505834579467773,0.1895204782485962,-0.005537867546081543,0.005537867546081543,0.19505834579467773,0.1895204782485962,-0.005537867546081543,4.561900000000005,4.422800000000004,-0.1391000000000009
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CCCC)C1=O)CCc1ccccc1)C(O)C1[NH2+]CC(O)C1,CCCCC1CCN(C(CCc2ccccc2)C(=O)NC(Cc2cccc(F)c2)C(O)C2CC(O)C[NH2+]2)C1=O,fluoro_aromatic,518,0.7101741433143616,0.1897270530462265,-0.5204470902681351,0.5204470902681351,0.7101741433143616,0.1897270530462265,-0.5204470902681351,2.0897000000000006,1.9506000000000006,-0.1391
s1cc(cc1C(=O)CC)[C@]1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1cccnc1F,CCC(=O)c1cc([C@@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cs1,fluoro_aromatic,1217,0.7303811311721802,0.6422666907310486,-0.08811444044113159,0.08811444044113159,0.7303811311721802,0.6422666907310486,-0.08811444044113159,3.5722000000000023,3.4331000000000023,-0.1391
Fc1ccc(cc1OCCCCF)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)F)cc1,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCCCCF)c2)N=C1N,fluoro_aromatic,790,0.7315359711647034,0.19008974730968475,-0.5414462238550186,0.5414462238550186,0.7315359711647034,0.19008974730968475,-0.5414462238550186,3.5859000000000014,3.4468000000000014,-0.1391
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C1(OCCC1)C,CC(=O)NC(Cc1cccc(F)c1)C(O)C[NH2+]C1(c2cccc(C3(C)CCCO3)c2)CC1,fluoro_aromatic,1016,0.18965701758861542,0.1894969493150711,-0.00016006827354431152,0.00016006827354431152,0.18965701758861542,0.1894969493150711,-0.00016006827354431152,2.6512000000000002,2.5121,-0.1391
Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(C(C)C)C1=O)C)C(O)C1[NH2+]CC(OCCC)C1,CCCOC1C[NH2+]C(C(O)C(Cc2cccc(F)c2)NC(=O)C(C)N2CCC(C(C)C)C2=O)C1,fluoro_aromatic,859,0.19035400450229645,0.19057776033878326,0.0002237558364868164,0.0002237558364868164,0.19035400450229645,0.19057776033878326,0.0002237558364868164,1.3769000000000016,1.237800000000002,-0.13909999999999956
Fc1ncccc1-c1cc(ccc1)[C@]1([NH+]=C(N2C1=NCCC2)N)c1cc2OCCOc2cc1,NC1=[NH+][C@@](c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCCO3)C2=NCCCN21,fluoro_aromatic,876,0.19194838404655457,0.18954209983348846,-0.002406284213066101,0.002406284213066101,0.19194838404655457,0.18954209983348846,-0.002406284213066101,1.4155999999999997,1.2764999999999995,-0.13910000000000022
Fc1ccc(F)cc1-c1cc(ccc1)[C@@]1(N=C(N)N(C)C1=O)c1ccncc1,CN1C(=O)[C@](c2ccncc2)(c2cccc(-c3cccc(F)c3)c2)N=C1N,fluoro_aromatic,1241,0.7231259346008301,0.18961872160434723,-0.5335072129964828,0.5335072129964828,0.7231259346008301,0.18961872160434723,-0.5335072129964828,3.057100000000003,2.918000000000003,-0.1391
