original_smiles,intervened_smiles,intervention_strategy,original_molecule_idx,original_prediction,intervened_prediction,prediction_difference,abs_prediction_difference,original_probability,intervened_probability,probability_difference,original_logp,intervened_logp,logp_difference
Fc1c2c(ccc1)C(N=C2N)(c1cc(ccc1)-c1cncnc1)c1ccncc1,NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,fluoro_aromatic,820,0.11304611712694168,0.1110784113407135,-0.00196770578622818,0.00196770578622818,0.11304611712694168,0.1110784113407135,-0.00196770578622818,3.6885000000000012,3.549400000000002,-0.1390999999999991
Fc1ccc(cc1C#N)CC(NC(=O)C)C(O)C[NH2+]C1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,CC(=O)NC(Cc1cccc(C#N)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,fluoro_aromatic,268,0.8478676080703735,0.8483923077583313,0.0005246996879577637,0.0005246996879577637,0.8478676080703735,0.8483923077583313,0.0005246996879577637,3.098980000000001,2.959880000000001,-0.1391
Clc1cc(cnc1)-c1cc2c(CC(CC23N=C(N)N(C)C3=O)(C)C)cc1,CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cccnc4)cc32)N=C1N,aromatic_chloro,569,0.8462265133857727,0.1110970750451088,-0.7351294383406639,0.7351294383406639,0.8462265133857727,0.1110970750451088,-0.7351294383406639,3.3564000000000025,2.703000000000001,-0.6534000000000013
Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CC1)c1cc(ccc1)C(C(F)(F)F)=C,C=C(c1cccc(C2([NH2+]C[C@@H](O)[C@H](Cc3cccc(F)c3)NC(C)=O)CC2)c1)C(F)(F)F,fluoro_aromatic,1121,0.11250005662441254,0.11209038645029068,-0.0004096701741218567,0.0004096701741218567,0.11250005662441254,0.11209038645029068,-0.0004096701741218567,3.201100000000001,3.062000000000001,-0.1391
Fc1ncccc1-c1cc(ccc1)C1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1,CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3)c2)N=C1N,fluoro_aromatic,687,0.8474465608596802,0.11117330938577652,-0.7362732514739037,0.7362732514739037,0.8474465608596802,0.11117330938577652,-0.7362732514739037,3.816600000000002,3.677500000000002,-0.1391
Fc1cc(ccc1)-c1cc(ccc1)C1(N=C(N)N(C)C1=O)c1ccncc1,CN1C(=O)C(c2ccncc2)(c2cccc(-c3ccccc3)c2)N=C1N,fluoro_aromatic,661,0.7167069911956787,0.11190365999937057,-0.6048033311963081,0.6048033311963081,0.7167069911956787,0.11190365999937057,-0.6048033311963081,2.918000000000002,2.778900000000001,-0.1391000000000009
s1cc(cc1C(C)C)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1,CC(=O)NC(Cc1cccc(F)c1)C(O)C[NH2+]C1(c2csc(C(C)C)c2)CCCCC1,fluoro_aromatic,942,0.11241511255502701,0.11232031881809235,-9.479373693466187e-05,9.479373693466187e-05,0.11241511255502701,0.11232031881809235,-9.479373693466187e-05,3.980800000000003,3.841700000000002,-0.1391000000000009
S(=O)(=O)(N(C)c1cc(cc(c1)C(OCC([NH2+]C)(Cc1ccccc1)CO)=O)C(=O)NC(C)c1ccc(F)cc1)C,[H]C(COC(=O)c1cc(C(=O)NC(C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)(Cc1ccccc1)[NH2+]C,hydroxyl,1463,0.11195670813322067,0.11245603114366531,0.0004993230104446411,0.0004993230104446411,0.11195670813322067,0.11245603114366531,0.0004993230104446411,2.0363000000000007,2.6738000000000017,0.6375000000000011
Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CCOCC1)c1cc(-n2nccc2)ccc1,CC(=O)N[C@@H](Cc1cccc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CCOCC1,fluoro_aromatic,802,0.11232816427946091,0.11135583370923996,-0.0009723305702209473,0.0009723305702209473,0.11232816427946091,0.11135583370923996,-0.0009723305702209473,1.8279000000000005,1.6888000000000003,-0.13910000000000022
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)CC,CCc1cccc(C2([NH2+]CC(O)C(Cc3cccc(F)c3)NC(C)=O)CCCCC2)c1,fluoro_aromatic,1034,0.11252310127019882,0.11177356541156769,-0.000749535858631134,0.000749535858631134,0.11252310127019882,0.11177356541156769,-0.000749535858631134,3.3583000000000016,3.2192000000000007,-0.1391000000000009
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1C(C)C)c1cc(F)ccc1,CC(C)Oc1cccc(C[NH+]2CCC3(CC2C)CN(C(C)C)S(=O)(=O)N3c2ccccc2)c1,fluoro_aromatic,1191,0.11178238689899445,0.11840519309043884,0.006622806191444397,0.006622806191444397,0.11178238689899445,0.11840519309043884,0.006622806191444397,3.394300000000002,3.255200000000002,-0.1391
Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCc2nc(ncc2C1)N)c1cc(ccc1)C(C)(C)C,CC(=O)NC(Cc1cccc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCc2nc(N)ncc2C1,fluoro_aromatic,417,0.6228571534156799,0.8471954464912415,0.22433829307556152,0.22433829307556152,0.6228571534156799,0.8471954464912415,0.22433829307556152,2.6904000000000012,2.5513000000000012,-0.1391
